Spreadsheet: A,Spreadsheet: B,Similarity_Distance
Fs4_Gb4.wav,G4.wav,1.125
Fs4_Gb4.wav,Gs4_Ab4.wav,1.25
G4.wav,11_300ms.wav,4.125
G4.wav,17_300ms.wav,4.714285714285714
G4.wav,18_300ms.wav,3.8
G4.wav,1_300ms.wav,4.636363636363637
G4.wav,24_300ms.wav,4.2727272727272725
G4.wav,25_300ms.wav,4.181818181818182
G4.wav,26_300ms.wav,3.6666666666666665
G4.wav,5_300ms.wav,4.8
G4.wav,8_300ms.wav,3.875
G4.wav,A4.wav,1.6666666666666667
G4.wav,C4.wav,1.9
G4.wav,Cs5_Db5.wav,1.4444444444444444
G4.wav,D4.wav,1.8
G4.wav,Ds5_Eb5.wav,2.090909090909091
G4.wav,E4.wav,1.375
G4.wav,Fs4_Gb4.wav,0.9166666666666666
G4.wav,Gs4_Ab4.wav,1.5714285714285714
Gs4_Ab4.wav,11_300ms.wav,4.0
Gs4_Ab4.wav,17_300ms.wav,5.090909090909091
Gs4_Ab4.wav,18_300ms.wav,4.9
Gs4_Ab4.wav,1_300ms.wav,4.0
Gs4_Ab4.wav,24_300ms.wav,4.285714285714286
Gs4_Ab4.wav,25_300ms.wav,3.5714285714285716
Gs4_Ab4.wav,26_300ms.wav,5.083333333333333
Gs4_Ab4.wav,5_300ms.wav,4.363636363636363
Gs4_Ab4.wav,8_300ms.wav,4.636363636363637
Gs4_Ab4.wav,A4.wav,1.4
Gs4_Ab4.wav,C4.wav,2.0
Gs4_Ab4.wav,Cs5_Db5.wav,2.25
Gs4_Ab4.wav,D4.wav,2.0
Gs4_Ab4.wav,Ds5_Eb5.wav,2.4545454545454546
Gs4_Ab4.wav,E4.wav,1.4
Gs4_Ab4.wav,Fs4_Gb4.wav,1.0
Gs4_Ab4.wav,G4.wav,1.0
