Spreadsheet: A,Spreadsheet: B,Similarity_Distance
cough_3ms.wav,sheep_3ms.wav,4.75
cough_3ms.wav,sizzling_pan_3ms.wav,5.333333333333333
cough_3ms.wav,snore_3ms.wav,4.454545454545454
frog_3ms.wav,A4.wav,5.555555555555555
frog_3ms.wav,C4.wav,5.875
frog_3ms.wav,Cs5_Db5.wav,5.4
frog_3ms.wav,D4.wav,5.166666666666667
frog_3ms.wav,Ds5_Eb5.wav,5.4
frog_3ms.wav,E4.wav,5.4
frog_3ms.wav,Fs4_Gb4.wav,5.363636363636363
frog_3ms.wav,G4.wav,5.181818181818182
frog_3ms.wav,Gs4_Ab4.wav,5.153846153846154
frog_3ms.wav,baby_3ms.wav,5.0
frog_3ms.wav,bell_3ms.wav,4.857142857142857
frog_3ms.wav,car_engine_3ms.wav,4.4
frog_3ms.wav,cough_3ms.wav,4.5
frog_3ms.wav,laugh_3ms.wav,5.083333333333333
frog_3ms.wav,sheep_3ms.wav,3.909090909090909
frog_3ms.wav,sizzling_pan_3ms.wav,4.785714285714286
frog_3ms.wav,snore_3ms.wav,3.909090909090909
laugh_3ms.wav,A4.wav,5.7
laugh_3ms.wav,C4.wav,5.461538461538462
laugh_3ms.wav,Cs5_Db5.wav,5.8
laugh_3ms.wav,D4.wav,5.363636363636363
laugh_3ms.wav,Ds5_Eb5.wav,5.3076923076923075
laugh_3ms.wav,E4.wav,5.583333333333333
laugh_3ms.wav,Fs4_Gb4.wav,5.0
laugh_3ms.wav,G4.wav,5.545454545454546
laugh_3ms.wav,Gs4_Ab4.wav,5.363636363636363
laugh_3ms.wav,baby_3ms.wav,3.8333333333333335
laugh_3ms.wav,bell_3ms.wav,5.5
laugh_3ms.wav,car_engine_3ms.wav,5.111111111111111
laugh_3ms.wav,cough_3ms.wav,4.357142857142857
laugh_3ms.wav,frog_3ms.wav,4.375
laugh_3ms.wav,sheep_3ms.wav,4.5
laugh_3ms.wav,sizzling_pan_3ms.wav,5.428571428571429
laugh_3ms.wav,snore_3ms.wav,4.461538461538462
sheep_3ms.wav,A4.wav,4.909090909090909
sheep_3ms.wav,C4.wav,4.846153846153846
sheep_3ms.wav,Cs5_Db5.wav,4.9
sheep_3ms.wav,D4.wav,5.3
sheep_3ms.wav,Ds5_Eb5.wav,5.222222222222222
sheep_3ms.wav,E4.wav,5.555555555555555
sheep_3ms.wav,Fs4_Gb4.wav,5.285714285714286
sheep_3ms.wav,G4.wav,5.142857142857143
sheep_3ms.wav,Gs4_Ab4.wav,4.625
sheep_3ms.wav,baby_3ms.wav,4.555555555555555
sheep_3ms.wav,bell_3ms.wav,5.2
sheep_3ms.wav,car_engine_3ms.wav,5.125
sheep_3ms.wav,cough_3ms.wav,4.5
sheep_3ms.wav,frog_3ms.wav,3.888888888888889
sheep_3ms.wav,laugh_3ms.wav,3.5833333333333335
sheep_3ms.wav,sizzling_pan_3ms.wav,5.125
sheep_3ms.wav,snore_3ms.wav,4.454545454545454
sizzling_pan_3ms.wav,A4.wav,5.5
sizzling_pan_3ms.wav,C4.wav,5.777777777777778
sizzling_pan_3ms.wav,Cs5_Db5.wav,5.5
sizzling_pan_3ms.wav,D4.wav,5.142857142857143
sizzling_pan_3ms.wav,Ds5_Eb5.wav,5.8
sizzling_pan_3ms.wav,E4.wav,5.5
sizzling_pan_3ms.wav,Fs4_Gb4.wav,6.0
sizzling_pan_3ms.wav,G4.wav,5.444444444444445
sizzling_pan_3ms.wav,Gs4_Ab4.wav,5.615384615384615
sizzling_pan_3ms.wav,baby_3ms.wav,5.416666666666667
sizzling_pan_3ms.wav,bell_3ms.wav,5.4
sizzling_pan_3ms.wav,car_engine_3ms.wav,4.1
sizzling_pan_3ms.wav,cough_3ms.wav,5.214285714285714
sizzling_pan_3ms.wav,frog_3ms.wav,5.166666666666667
sizzling_pan_3ms.wav,laugh_3ms.wav,4.230769230769231
sizzling_pan_3ms.wav,sheep_3ms.wav,4.666666666666667
sizzling_pan_3ms.wav,snore_3ms.wav,4.5
snore_3ms.wav,A4.wav,5.111111111111111
snore_3ms.wav,C4.wav,4.636363636363637
snore_3ms.wav,Cs5_Db5.wav,5.666666666666667
snore_3ms.wav,D4.wav,5.166666666666667
snore_3ms.wav,Ds5_Eb5.wav,5.5
snore_3ms.wav,E4.wav,5.444444444444445
snore_3ms.wav,Fs4_Gb4.wav,5.0
snore_3ms.wav,G4.wav,5.545454545454546
snore_3ms.wav,Gs4_Ab4.wav,5.0
snore_3ms.wav,baby_3ms.wav,5.0
snore_3ms.wav,bell_3ms.wav,4.7272727272727275
snore_3ms.wav,car_engine_3ms.wav,3.4615384615384617
snore_3ms.wav,cough_3ms.wav,3.111111111111111
snore_3ms.wav,frog_3ms.wav,4.444444444444445
snore_3ms.wav,laugh_3ms.wav,4.857142857142857
snore_3ms.wav,sheep_3ms.wav,4.666666666666667
snore_3ms.wav,sizzling_pan_3ms.wav,5.416666666666667
